seal,d_date,lat,lon,trip_id,trip_number,sst,salinity,current_u,current_v,depth,nearby_seal_count,nearest_seal_distance_km,mean_nearby_distance_km,same_sex_nearby_count,opposite_sex_nearby_count,nearby_male_count,nearby_female_count,social_density_score,sex_code,body_mass,total_length
B19,2010-06-22 12:44:16+00:00,48.39482,-4.89506,2010-13_B19_T0001,1,13.7773,34.8918,-0.0012,0.0031,2.0,4,6.4509,6.5012,4,0,4,0,0.6153,1.0,211,200
B19,2010-06-22 13:01:40+00:00,48.39466,-4.89488,2010-13_B19_T0001,1,13.7773,34.8918,-0.0012,0.0031,2.0,5,3.3943,5.8622,4,1,4,1,0.912,1.0,211,200
B19,2010-06-22 13:18:40+00:00,48.39474,-4.89514,2010-13_B19_T0001,1,13.7773,34.8918,-0.0012,0.0031,2.0,7,3.4088,5.6237,5,2,5,2,1.3545,1.0,211,200
B19,2010-06-22 13:28:44+00:00,48.39476,-4.89513,2010-13_B19_T0001,1,13.7773,34.8918,-0.0012,0.0031,2.0,8,3.4045,5.3475,5,3,5,3,1.6479,1.0,211,200
B19,2010-06-22 13:46:56+00:00,48.39483,-4.89518,2010-13_B19_T0001,1,13.7773,34.8918,-0.0012,0.0031,2.0,8,3.4099,4.9718,4,4,4,4,1.7838,1.0,211,200
B19,2010-06-22 14:22:48+00:00,48.39483,-4.89526,2010-13_B19_T0001,1,13.7773,34.8918,-0.0012,0.0031,2.0,11,3.3487,4.6187,4,7,4,7,2.6058,1.0,211,200
B19,2010-06-22 14:40:32+00:00,48.3949,-4.89505,2010-13_B19_T0001,1,13.7773,34.8918,-0.0012,0.0031,2.0,10,3.3436,4.1135,2,8,2,8,2.5948,1.0,211,200
B19,2010-06-22 14:56:24+00:00,48.39468,-4.89491,2010-13_B19_T0001,1,13.7773,34.8918,-0.0012,0.0031,2.0,10,3.3188,4.0872,2,8,2,8,2.6135,1.0,211,200
B19,2010-06-22 15:46:56+00:00,48.39494,-4.89444,2010-13_B19_T0001,1,13.7773,34.8918,-0.0012,0.0031,2.0,12,3.3154,4.7676,5,7,5,7,2.7721,1.0,211,200
B19,2010-06-22 15:57:04+00:00,48.39523,-4.89562,2010-13_B19_T0001,1,13.7773,34.8918,-0.0012,0.0031,2.0,12,3.3882,4.812,5,7,5,7,2.7468,1.0,211,200
B19,2010-06-22 16:07:12+00:00,48.39745,-4.892,2010-13_B19_T0001,1,13.7773,34.8918,-0.0012,0.0031,7.0,12,3.3866,4.8773,5,7,5,7,2.7244,1.0,211,200
B19,2010-06-22 16:18:08+00:00,48.40046,-4.89052,2010-13_B19_T0001,1,13.7773,34.8918,-0.0012,0.0031,9.0,12,3.5857,5.3555,6,6,6,6,2.4877,1.0,211,200
B19,2010-06-22 16:29:44+00:00,48.40508,-4.8888,2010-13_B19_T0001,1,13.7773,34.8918,-0.0012,0.0031,6.0,13,3.953,5.9043,7,6,7,6,2.4179,1.0,211,200
B19,2010-06-22 16:40:32+00:00,48.41029,-4.88662,2010-13_B19_T0001,1,13.7773,34.8918,-0.0012,0.0031,7.0,13,4.3999,6.6532,8,5,8,5,2.113,1.0,211,200
B19,2010-06-22 16:53:24+00:00,48.41684,-4.88177,2010-13_B19_T0001,1,13.7773,34.8918,-0.0012,0.0031,16.0,14,4.961,7.6122,10,4,10,4,1.9492,1.0,211,200
B19,2010-06-22 17:05:48+00:00,48.42285,-4.87768,2010-13_B19_T0001,1,13.7773,34.8918,-0.0012,0.0031,38.0,14,5.5363,8.1802,10,4,10,4,1.8007,1.0,211,200
B19,2010-06-22 17:18:56+00:00,48.42905,-4.87303,2010-13_B19_T0001,1,13.6825,34.8735,0.0043,-0.0018,47.0,14,6.1608,8.781,10,4,10,4,1.6641,1.0,211,200
B19,2010-06-22 17:31:12+00:00,48.43545,-4.87163,2010-13_B19_T0001,1,13.6825,34.8735,0.0043,-0.0018,20.0,5,6.8567,6.9078,0,5,0,5,0.7238,1.0,211,200
B19,2010-06-22 17:43:48+00:00,48.44083,-4.87005,2010-13_B19_T0001,1,13.6825,34.8735,0.0043,-0.0018,16.0,6,7.4426,7.5011,0,6,0,6,0.7999,1.0,211,200
B19,2010-06-22 17:54:24+00:00,48.44629,-4.87052,2010-13_B19_T0001,1,13.6825,34.8735,0.0043,-0.0018,23.0,6,8.0847,8.1258,0,6,0,6,0.7384,1.0,211,200
B19,2010-06-22 18:05:00+00:00,48.45273,-4.87155,2010-13_B19_T0001,1,13.6825,34.8735,0.0043,-0.0018,20.0,6,8.8043,8.8571,0,6,0,6,0.6774,1.0,211,200
B19,2010-06-22 18:27:12+00:00,48.45875,-4.86899,2010-13_B19_T0001,1,13.6825,34.7407,-0.0452,-0.0153,29.0,7,9.4611,9.5175,0,7,0,7,0.7355,1.0,211,200
B19,2010-06-22 18:39:48+00:00,48.45932,-4.86895,2010-13_B19_T0001,1,13.6825,34.7407,-0.0452,-0.0153,29.0,8,9.524,9.5839,0,8,0,8,0.8347,1.0,211,200
B19,2010-06-22 18:52:24+00:00,48.4612,-4.86241,2010-13_B19_T0001,1,13.6825,34.7407,-0.0452,-0.0153,45.0,10,9.7217,9.7882,0,10,0,10,1.0216,1.0,211,200
B19,2010-06-22 19:04:00+00:00,48.46447,-4.85615,2010-13_B19_T0001,1,13.6825,34.7407,-0.0452,-0.0153,55.0,0,10.1436,20.0,0,0,0,0,0.0,1.0,211,200
B19,2010-06-22 19:15:44+00:00,48.47008,-4.85178,2010-13_B19_T0001,1,13.6825,34.7407,-0.0452,-0.0153,54.0,0,10.7949,20.0,0,0,0,0,0.0,1.0,211,200
B19,2010-06-22 19:28:24+00:00,48.47675,-4.85018,2010-13_B19_T0001,1,13.6825,34.7407,-0.0452,-0.0153,50.0,0,11.5469,20.0,0,0,0,0,0.0,1.0,211,200
B19,2010-06-22 19:40:28+00:00,48.47935,-4.8437,2010-13_B19_T0001,1,13.6825,34.7407,-0.0452,-0.0153,46.0,0,11.8955,20.0,0,0,0,0,0.0,1.0,211,200
B19,2010-06-22 19:51:52+00:00,48.48254,-4.8383,2010-13_B19_T0001,1,13.6825,34.7407,-0.0452,-0.0153,33.0,0,12.3008,20.0,0,0,0,0,0.0,1.0,211,200
B19,2010-06-22 20:03:20+00:00,48.48436,-4.83027,2010-13_B19_T0001,1,13.6825,34.7407,-0.0452,-0.0153,50.0,0,12.5994,20.0,0,0,0,0,0.0,1.0,211,200
B19,2010-06-22 20:13:44+00:00,48.48621,-4.82354,2010-13_B19_T0001,1,13.6825,34.7407,-0.0452,-0.0153,44.0,0,12.7267,20.0,0,0,0,0,0.0,1.0,211,200
B19,2010-06-22 21:15:48+00:00,48.49508,-4.80412,2010-13_B19_T0001,1,13.6825,34.7407,-0.0452,-0.0153,6.0,0,13.0231,20.0,0,0,0,0,0.0,1.0,211,200
B19,2010-06-22 21:28:24+00:00,48.49751,-4.80321,2010-13_B19_T0001,1,13.6825,34.7407,-0.0452,-0.0153,26.0,0,13.2956,20.0,0,0,0,0,0.0,1.0,211,200
B19,2010-06-22 21:42:24+00:00,48.50381,-4.80157,2010-13_B19_T0001,1,13.6825,34.7407,-0.0452,-0.0153,36.0,0,14.0008,20.0,0,0,0,0,0.0,1.0,211,200
B19,2010-06-22 21:54:36+00:00,48.50714,-4.79787,2010-13_B19_T0001,1,13.6825,34.7407,-0.0452,-0.0153,39.0,0,14.3854,20.0,0,0,0,0,0.0,1.0,211,200
B19,2010-06-22 22:05:56+00:00,48.51047,-4.80147,2010-13_B19_T0001,1,13.6825,34.7407,-0.0452,-0.0153,40.0,0,14.741,20.0,0,0,0,0,0.0,1.0,211,200
B19,2010-06-22 22:17:48+00:00,48.51534,-4.80476,2010-13_B19_T0001,1,13.6825,34.7407,-0.0452,-0.0153,43.0,0,15.2735,20.0,0,0,0,0,0.0,1.0,211,200
B19,2010-06-22 22:31:32+00:00,48.52196,-4.80704,2010-13_B19_T0001,1,13.6825,34.7407,-0.0452,-0.0153,24.0,0,16.0062,20.0,0,0,0,0,0.0,1.0,211,200
B19,2010-06-22 22:43:12+00:00,48.52724,-4.80879,2010-13_B19_T0001,1,13.6825,34.7407,-0.0452,-0.0153,36.0,0,16.5919,20.0,0,0,0,0,0.0,1.0,211,200
B19,2010-06-22 22:54:52+00:00,48.53381,-4.80661,2010-13_B19_T0001,1,13.6825,34.7407,-0.0452,-0.0153,51.0,0,17.3241,20.0,0,0,0,0,0.0,1.0,211,200
B19,2010-06-22 23:07:48+00:00,48.53774,-4.80033,2010-13_B19_T0001,1,13.6825,34.7407,-0.0452,-0.0153,52.0,0,17.7738,20.0,0,0,0,0,0.0,1.0,211,200
B19,2010-06-22 23:17:56+00:00,48.53936,-4.79791,2010-13_B19_T0001,1,13.6825,34.7407,-0.0452,-0.0153,51.0,0,18.0657,20.0,0,0,0,0,0.0,1.0,211,200
B19,2010-06-22 23:30:08+00:00,48.5427,-4.79231,2010-13_B19_T0001,1,13.6825,34.6171,-0.0934,-0.0195,42.0,0,18.7212,20.0,0,0,0,0,0.0,1.0,211,200
B19,2010-06-22 23:42:36+00:00,48.54508,-4.78604,2010-13_B19_T0001,1,13.6825,34.5408,-0.08,-0.0244,42.0,0,19.124,20.0,0,0,0,0,0.0,1.0,211,200
B19,2010-06-22 23:52:40+00:00,48.54774,-4.78456,2010-13_B19_T0001,1,13.6825,34.5408,-0.08,-0.0244,44.0,0,19.5157,20.0,0,0,0,0,0.0,1.0,211,200
B19,2010-06-23 00:04:20+00:00,48.55028,-4.77907,2010-13_B19_T0001,1,14.2086,34.5408,-0.08,-0.0244,47.0,0,19.8554,20.0,0,0,0,0,0.0,1.0,211,200
B19,2010-06-23 00:17:04+00:00,48.55434,-4.77352,2010-13_B19_T0001,1,14.2086,34.5408,-0.08,-0.0244,32.0,0,20.7044,20.0,0,0,0,0,0.0,1.0,211,200
B19,2010-06-23 00:27:40+00:00,48.55761,-4.76953,2010-13_B19_T0001,1,14.2086,34.5408,-0.08,-0.0244,33.0,0,21.1088,20.0,0,0,0,0,0.0,1.0,211,200
B19,2010-06-23 00:37:40+00:00,48.56016,-4.76648,2010-13_B19_T0001,1,14.2086,34.5408,-0.08,-0.0244,23.0,0,21.5421,20.0,0,0,0,0,0.0,1.0,211,200
B19,2010-06-23 00:47:48+00:00,48.56144,-4.7654,2010-13_B19_T0001,1,14.2086,34.5408,-0.08,-0.0244,23.0,0,21.8615,20.0,0,0,0,0,0.0,1.0,211,200
B19,2010-06-23 01:01:44+00:00,48.56297,-4.7734,2010-13_B19_T0001,1,14.2086,34.5408,-0.08,-0.0244,36.0,0,21.9265,20.0,0,0,0,0,0.0,1.0,211,200
B19,2010-06-23 01:12:04+00:00,48.56267,-4.77791,2010-13_B19_T0001,1,14.2086,34.5408,-0.08,-0.0244,51.0,0,21.843,20.0,0,0,0,0,0.0,1.0,211,200
B19,2010-06-23 01:23:32+00:00,48.56318,-4.78019,2010-13_B19_T0001,1,14.2086,34.5408,-0.08,-0.0244,52.0,0,21.9551,20.0,0,0,0,0,0.0,1.0,211,200
B19,2010-06-23 01:35:36+00:00,48.56635,-4.77594,2010-13_B19_T0001,1,14.2086,34.5408,-0.08,-0.0244,51.0,0,22.4053,20.0,0,0,0,0,0.0,1.0,211,200
B19,2010-06-23 01:47:40+00:00,48.56857,-4.77673,2010-13_B19_T0001,1,14.2086,34.5408,-0.08,-0.0244,55.0,0,22.6435,20.0,0,0,0,0,0.0,1.0,211,200
B19,2010-06-23 01:57:40+00:00,48.56839,-4.78013,2010-13_B19_T0001,1,14.2086,34.5408,-0.08,-0.0244,60.0,0,22.5956,20.0,0,0,0,0,0.0,1.0,211,200
B19,2010-06-23 02:07:44+00:00,48.56605,-4.78344,2010-13_B19_T0001,1,14.2086,34.5408,-0.08,-0.0244,60.0,0,22.3121,20.0,0,0,0,0,0.0,1.0,211,200
B19,2010-06-23 02:20:20+00:00,48.56218,-4.78696,2010-13_B19_T0001,1,14.2086,34.5408,-0.08,-0.0244,42.0,0,21.8595,20.0,0,0,0,0,0.0,1.0,211,200
B19,2010-06-23 02:32:44+00:00,48.55997,-4.79066,2010-13_B19_T0001,1,14.2086,34.5408,-0.08,-0.0244,49.0,0,21.9545,20.0,0,0,0,0,0.0,1.0,211,200
B19,2010-06-23 02:45:04+00:00,48.55941,-4.79696,2010-13_B19_T0001,1,14.2086,34.6171,-0.0934,-0.0195,48.0,0,22.8566,20.0,0,0,0,0,0.0,1.0,211,200
B19,2010-06-23 02:57:24+00:00,48.55841,-4.80367,2010-13_B19_T0001,1,14.2086,34.6171,-0.0934,-0.0195,50.0,0,22.7374,20.0,0,0,0,0,0.0,1.0,211,200
B19,2010-06-23 03:09:12+00:00,48.55691,-4.81052,2010-13_B19_T0001,1,14.2086,34.6171,-0.0934,-0.0195,53.0,0,22.4402,20.0,0,0,0,0,0.0,1.0,211,200
B19,2010-06-23 03:21:28+00:00,48.55228,-4.81536,2010-13_B19_T0001,1,14.2086,34.6171,-0.0934,-0.0195,72.0,0,21.8684,20.0,0,0,0,0,0.0,1.0,211,200
B19,2010-06-23 03:35:36+00:00,48.54682,-4.81836,2010-13_B19_T0001,1,14.2086,34.6171,-0.0934,-0.0195,73.0,0,21.2597,20.0,0,0,0,0,0.0,1.0,211,200
B19,2010-06-23 04:34:48+00:00,48.52757,-4.83154,2010-13_B19_T0001,1,14.2086,34.7407,-0.0452,-0.0153,66.0,0,17.989,20.0,0,0,0,0,0.0,1.0,211,200
B19,2010-06-23 04:47:00+00:00,48.52328,-4.83063,2010-13_B19_T0001,1,14.2086,34.7407,-0.0452,-0.0153,58.0,0,17.5265,20.0,0,0,0,0,0.0,1.0,211,200
B19,2010-06-23 04:58:40+00:00,48.52057,-4.82979,2010-13_B19_T0001,1,14.2086,34.7407,-0.0452,-0.0153,48.0,0,17.0383,20.0,0,0,0,0,0.0,1.0,211,200
B19,2010-06-23 05:23:56+00:00,48.51422,-4.82728,2010-13_B19_T0001,1,14.2086,34.7407,-0.0452,-0.0153,54.0,0,16.3699,20.0,0,0,0,0,0.0,1.0,211,200
B19,2010-06-23 05:36:16+00:00,48.50967,-4.82257,2010-13_B19_T0001,1,14.2086,34.7407,-0.0452,-0.0153,55.0,0,15.9337,20.0,0,0,0,0,0.0,1.0,211,200
B19,2010-06-23 05:47:52+00:00,48.5046,-4.81842,2010-13_B19_T0001,1,14.2086,34.7407,-0.0452,-0.0153,48.0,0,15.4442,20.0,0,0,0,0,0.0,1.0,211,200
B19,2010-06-23 06:00:32+00:00,48.49877,-4.81352,2010-13_B19_T0001,1,14.2086,34.7407,-0.0452,-0.0153,40.0,0,14.2543,20.0,0,0,0,0,0.0,1.0,211,200
B19,2010-06-23 06:11:04+00:00,48.49696,-4.80961,2010-13_B19_T0001,1,14.2086,34.7407,-0.0452,-0.0153,46.0,0,14.1352,20.0,0,0,0,0,0.0,1.0,211,200
B19,2010-06-23 06:21:44+00:00,48.49925,-4.80411,2010-13_B19_T0001,1,14.2086,34.7407,-0.0452,-0.0153,26.0,0,14.4942,20.0,0,0,0,0,0.0,1.0,211,200
B19,2010-06-23 06:32:04+00:00,48.50084,-4.80126,2010-13_B19_T0001,1,14.2086,34.7407,-0.0452,-0.0153,36.0,0,14.7258,20.0,0,0,0,0,0.0,1.0,211,200
B19,2010-06-23 06:44:12+00:00,48.50115,-4.80107,2010-13_B19_T0001,1,14.2086,34.7407,-0.0452,-0.0153,36.0,0,14.7627,20.0,0,0,0,0,0.0,1.0,211,200
B19,2010-06-23 06:54:20+00:00,48.5035,-4.79855,2010-13_B19_T0001,1,14.2086,34.7407,-0.0452,-0.0153,29.0,0,15.0688,20.0,0,0,0,0,0.0,1.0,211,200
B19,2010-06-23 07:05:40+00:00,48.50045,-4.80051,2010-13_B19_T0001,1,14.2086,34.7407,-0.0452,-0.0153,36.0,0,14.7015,20.0,0,0,0,0,0.0,1.0,211,200
B19,2010-06-23 07:17:28+00:00,48.49431,-4.80387,2010-13_B19_T0001,1,14.2086,34.7407,-0.0452,-0.0153,6.0,0,13.9755,20.0,0,0,0,0,0.0,1.0,211,200
B19,2010-06-23 07:27:48+00:00,48.49142,-4.80642,2010-13_B19_T0001,1,14.2086,34.7407,-0.0452,-0.0153,3.0,0,13.6125,20.0,0,0,0,0,0.0,1.0,211,200
B19,2010-06-23 07:39:04+00:00,48.49355,-4.80797,2010-13_B19_T0001,1,14.2086,34.7407,-0.0452,-0.0153,18.0,0,13.8051,20.0,0,0,0,0,0.0,1.0,211,200
B19,2010-06-23 08:56:48+00:00,48.49285,-4.80708,2010-13_B19_T0001,1,14.2086,34.7407,-0.0452,-0.0153,18.0,0,14.4577,20.0,0,0,0,0,0.0,1.0,211,200
B19,2010-06-23 10:10:20+00:00,48.49216,-4.8052,2010-13_B19_T0001,1,14.2086,34.7407,-0.0452,-0.0153,18.0,0,13.9278,20.0,0,0,0,0,0.0,1.0,211,200
B19,2010-06-23 10:21:24+00:00,48.49221,-4.80524,2010-13_B19_T0001,1,14.2086,34.7407,-0.0452,-0.0153,18.0,0,13.9322,20.0,0,0,0,0,0.0,1.0,211,200
B19,2010-06-23 10:33:04+00:00,48.49214,-4.80565,2010-13_B19_T0001,1,14.2086,34.7407,-0.0452,-0.0153,18.0,0,13.9157,20.0,0,0,0,0,0.0,1.0,211,200
B19,2010-06-23 10:43:08+00:00,48.49201,-4.80563,2010-13_B19_T0001,1,14.2086,34.7407,-0.0452,-0.0153,18.0,0,13.902,20.0,0,0,0,0,0.0,1.0,211,200
B19,2010-06-23 11:03:52+00:00,48.49211,-4.80576,2010-13_B19_T0001,1,14.2086,34.7407,-0.0452,-0.0153,18.0,0,13.91,20.0,0,0,0,0,0.0,1.0,211,200
B19,2010-06-23 11:15:48+00:00,48.49171,-4.80543,2010-13_B19_T0001,1,14.2086,34.7407,-0.0452,-0.0153,18.0,0,13.875,20.0,0,0,0,0,0.0,1.0,211,200
B19,2010-06-23 12:10:56+00:00,48.49177,-4.80554,2010-13_B19_T0001,1,14.2086,34.7224,-0.0623,-0.0165,18.0,0,13.7963,20.0,0,0,0,0,0.0,1.0,211,200
B19,2010-06-23 12:21:52+00:00,48.49183,-4.80552,2010-13_B19_T0001,1,14.2086,34.7224,-0.0623,-0.0165,18.0,0,13.8028,20.0,0,0,0,0,0.0,1.0,211,200
B19,2010-06-23 12:45:56+00:00,48.49182,-4.8057,2010-13_B19_T0001,1,14.2086,34.7224,-0.0623,-0.0165,18.0,0,13.798,20.0,0,0,0,0,0.0,1.0,211,200
B19,2010-06-23 12:56:20+00:00,48.49157,-4.80579,2010-13_B19_T0001,1,14.2086,34.7224,-0.0623,-0.0165,3.0,0,13.7693,20.0,0,0,0,0,0.0,1.0,211,200
B19,2010-06-23 13:08:56+00:00,48.49178,-4.80581,2010-13_B19_T0001,1,14.2086,34.7224,-0.0623,-0.0165,18.0,0,13.7911,20.0,0,0,0,0,0.0,1.0,211,200
B19,2010-06-23 13:20:20+00:00,48.49165,-4.80588,2010-13_B19_T0001,1,14.2086,34.7224,-0.0623,-0.0165,3.0,0,13.7758,20.0,0,0,0,0,0.0,1.0,211,200
B19,2010-06-23 13:33:29+00:00,48.49169,-4.8058,2010-13_B19_T0001,1,14.2086,34.7224,-0.0623,-0.0165,18.0,0,13.8043,20.0,0,0,0,0,0.0,1.0,211,200
B19,2010-06-23 13:46:52+00:00,48.49184,-4.80567,2010-13_B19_T0001,1,14.2086,34.7224,-0.0623,-0.0165,18.0,0,13.823,20.0,0,0,0,0,0.0,1.0,211,200
B19,2010-06-23 13:59:24+00:00,48.49176,-4.80589,2010-13_B19_T0001,1,14.2086,34.7224,-0.0623,-0.0165,18.0,0,13.8096,20.0,0,0,0,0,0.0,1.0,211,200
B19,2010-06-23 14:39:52+00:00,48.49158,-4.80582,2010-13_B19_T0001,1,14.2086,34.7224,-0.0623,-0.0165,3.0,0,13.7921,20.0,0,0,0,0,0.0,1.0,211,200
B19,2010-06-23 15:01:24+00:00,48.49147,-4.80582,2010-13_B19_T0001,1,14.2086,34.7224,-0.0623,-0.0165,3.0,0,13.7218,20.0,0,0,0,0,0.0,1.0,211,200
B19,2010-06-23 15:11:40+00:00,48.49133,-4.80569,2010-13_B19_T0001,1,14.2086,34.7224,-0.0623,-0.0165,3.0,0,13.7097,20.0,0,0,0,0,0.0,1.0,211,200
B19,2010-06-23 15:22:00+00:00,48.49131,-4.80556,2010-13_B19_T0001,1,14.2086,34.7224,-0.0623,-0.0165,3.0,0,13.7105,20.0,0,0,0,0,0.0,1.0,211,200
B19,2010-06-23 15:54:40+00:00,48.49209,-4.80574,2010-13_B19_T0001,1,14.2086,34.7224,-0.0623,-0.0165,18.0,0,13.7892,20.0,0,0,0,0,0.0,1.0,211,200
B19,2010-06-23 16:07:24+00:00,48.49181,-4.80571,2010-13_B19_T0001,1,14.2086,34.7224,-0.0623,-0.0165,18.0,0,13.7603,20.0,0,0,0,0,0.0,1.0,211,200
B19,2010-06-23 16:19:08+00:00,48.49173,-4.8055,2010-13_B19_T0001,1,14.2086,34.7224,-0.0623,-0.0165,18.0,0,13.7564,20.0,0,0,0,0,0.0,1.0,211,200
B19,2010-06-23 17:50:36+00:00,48.4968,-4.81228,2010-13_B19_T0001,1,14.2086,34.7224,-0.0623,-0.0165,46.0,0,14.2174,20.0,0,0,0,0,0.0,1.0,211,200
B19,2010-06-23 18:50:16+00:00,48.50252,-4.83464,2010-13_B19_T0001,1,14.2086,34.7224,-0.0623,-0.0165,55.0,0,14.4593,20.0,0,0,0,0,0.0,1.0,211,200
B19,2010-06-23 19:16:04+00:00,48.50204,-4.84566,2010-13_B19_T0001,1,14.2086,34.7224,-0.0623,-0.0165,58.0,0,14.3129,20.0,0,0,0,0,0.0,1.0,211,200
B19,2010-06-23 19:28:36+00:00,48.49657,-4.85322,2010-13_B19_T0001,1,14.2086,34.7224,-0.0623,-0.0165,54.0,0,13.6677,20.0,0,0,0,0,0.0,1.0,211,200
B19,2010-06-23 19:38:56+00:00,48.49366,-4.85619,2010-13_B19_T0001,1,14.2086,34.7224,-0.0623,-0.0165,47.0,0,13.335,20.0,0,0,0,0,0.0,1.0,211,200
B19,2010-06-23 19:48:56+00:00,48.49061,-4.85666,2010-13_B19_T0001,1,14.2086,34.7224,-0.0623,-0.0165,50.0,0,12.9946,20.0,0,0,0,0,0.0,1.0,211,200
B19,2010-06-23 20:00:52+00:00,48.48413,-4.85915,2010-13_B19_T0001,1,14.2086,34.7224,-0.0623,-0.0165,54.0,0,12.2697,20.0,0,0,0,0,0.0,1.0,211,200
B19,2010-06-23 20:13:28+00:00,48.4794,-4.85582,2010-13_B19_T0001,1,14.2086,34.7224,-0.0623,-0.0165,51.0,0,11.7516,20.0,0,0,0,0,0.0,1.0,211,200
B19,2010-06-23 20:39:24+00:00,48.47098,-4.85863,2010-13_B19_T0001,1,14.2086,34.7224,-0.0623,-0.0165,56.0,0,10.8688,20.0,0,0,0,0,0.0,1.0,211,200
B19,2010-06-23 20:52:28+00:00,48.46534,-4.86373,2010-13_B19_T0001,1,14.2086,34.7224,-0.0623,-0.0165,52.0,0,10.2384,20.0,0,0,0,0,0.0,1.0,211,200
B19,2010-06-23 21:05:12+00:00,48.46164,-4.86744,2010-13_B19_T0001,1,14.2086,34.7224,-0.0623,-0.0165,29.0,8,9.8335,9.8664,0,8,0,8,0.8108,1.0,211,200
B19,2010-06-23 21:15:28+00:00,48.4588,-4.86799,2010-13_B19_T0001,1,14.2086,34.7224,-0.0623,-0.0165,29.0,10,9.5198,9.6605,2,8,2,8,1.0355,1.0,211,200
B19,2010-06-23 21:28:04+00:00,48.45925,-4.87197,2010-13_B19_T0001,1,14.2086,34.7224,-0.0623,-0.0165,22.0,8,9.587,9.7102,1,7,1,7,0.8241,1.0,211,200
B19,2010-06-23 21:38:20+00:00,48.46096,-4.8729,2010-13_B19_T0001,1,14.2086,34.7224,-0.0623,-0.0165,22.0,5,9.7817,9.8138,0,5,0,5,0.5095,1.0,211,200
B19,2010-06-23 21:50:40+00:00,48.46053,-4.86976,2010-13_B19_T0001,1,14.2086,34.7224,-0.0623,-0.0165,29.0,5,9.7182,9.751,0,5,0,5,0.5128,1.0,211,200
B19,2010-06-23 22:01:56+00:00,48.45545,-4.87113,2010-13_B19_T0001,1,14.2086,34.8811,-0.014,-0.0067,22.0,13,9.1607,9.5449,7,6,7,6,1.3629,1.0,211,200
B19,2010-06-23 22:12:32+00:00,48.45025,-4.87391,2010-13_B19_T0001,1,14.2086,34.8811,-0.014,-0.0067,20.0,17,8.6151,9.2327,7,10,7,10,1.8438,1.0,211,200
B19,2010-06-23 22:22:36+00:00,48.44545,-4.87609,2010-13_B19_T0001,1,14.3903,34.8964,-0.0165,-0.0006,22.0,16,8.1358,8.7875,7,9,7,9,1.8232,1.0,211,200
B19,2010-06-23 22:32:44+00:00,48.44094,-4.87845,2010-13_B19_T0001,1,14.3903,34.8964,-0.0165,-0.0006,17.0,17,7.6627,8.4441,7,10,7,10,2.0179,1.0,211,200
B19,2010-06-23 22:42:44+00:00,48.43665,-4.88342,2010-13_B19_T0001,1,14.3903,34.8964,-0.0165,-0.0006,54.0,16,7.286,8.1463,7,9,7,9,1.9691,1.0,211,200
B19,2010-06-23 22:54:40+00:00,48.432,-4.89122,2010-13_B19_T0001,1,14.3903,34.8964,-0.0165,-0.0006,35.0,14,7.2219,8.027,6,8,6,8,1.7521,1.0,211,200
B19,2010-06-23 23:04:52+00:00,48.42773,-4.89424,2010-13_B19_T0001,1,14.3903,34.8964,-0.0165,-0.0006,12.0,14,6.9949,7.8872,6,8,6,8,1.7887,1.0,211,200
B19,2010-06-23 23:16:44+00:00,48.41967,-4.89282,2010-13_B19_T0001,1,14.3903,34.8964,-0.0165,-0.0006,9.0,15,6.0925,7.2849,7,8,7,8,2.0849,1.0,211,200
B19,2010-06-23 23:28:00+00:00,48.41179,-4.89087,2010-13_B19_T0001,1,14.3903,34.8964,-0.0165,-0.0006,8.0,14,5.2058,6.6519,6,8,6,8,2.1482,1.0,211,200
B19,2010-06-23 23:38:36+00:00,48.40431,-4.89023,2010-13_B19_T0001,1,14.3903,34.8964,-0.0165,-0.0006,6.0,16,4.3737,6.3115,7,9,7,9,2.618,1.0,211,200
B19,2010-06-23 23:49:40+00:00,48.39717,-4.89192,2010-13_B19_T0001,1,14.3903,34.8964,-0.0165,-0.0006,7.0,16,3.6051,6.0265,7,9,7,9,2.7868,1.0,211,200
B19,2010-06-23 23:59:40+00:00,48.39491,-4.89493,2010-13_B19_T0001,1,14.3903,34.8964,-0.0165,-0.0006,2.0,16,3.5993,6.2109,7,9,7,9,2.6978,1.0,211,200
B19,2010-06-24 10:36:44+00:00,48.39614,-4.89285,2010-13_B19_T0002,2,14.8376,34.8964,-0.0165,-0.0006,7.0,5,5.8861,5.989,5,0,5,0,0.8354,1.0,211,200
B19,2010-06-24 11:50:08+00:00,48.39432,-4.89445,2010-13_B19_T0002,2,14.8376,34.8964,-0.0165,-0.0006,2.0,7,5.7211,6.073,7,0,7,0,1.1544,1.0,211,200
B19,2010-06-24 13:26:16+00:00,48.39525,-4.8954,2010-13_B19_T0002,2,14.8376,34.9071,-0.0177,0.0177,2.0,5,6.2102,6.3587,5,0,5,0,0.7866,1.0,211,200
B19,2010-06-24 13:41:44+00:00,48.39533,-4.89533,2010-13_B19_T0002,2,14.8376,34.9071,-0.0177,0.0177,2.0,7,6.2146,6.4154,7,0,7,0,1.0919,1.0,211,200
B19,2010-06-24 13:59:48+00:00,48.39514,-4.89527,2010-13_B19_T0002,2,14.8376,34.9071,-0.0177,0.0177,2.0,8,3.4667,6.1064,7,1,7,1,1.3705,1.0,211,200
